anchor,candidate,label,confidence,gloss_anchor,gloss_candidate,cue,phon_sim,observed_confusions,freq_anchor,risk
कब,गर्भ,DIFF_MEANING,0.85,when,womb/pregnancy (of animal),गर्भ used in livestock context 'गाय गर्भ में है' vs कब used to ask timing,0.75,1,2335,7.39
कब,कय,DIFF_MEANING,0.55,when,"how many/several (dialectal, short for कई/कितने)",कय used before quantity nouns 'कय दिन' (how many days) vs कब directly asking time,0.667,1,2335,6.89
कब,घाव,DIFF_MEANING,0.9,when,wound/injury,घाव appears with body/plant injury talk 'पौधे में घाव' vs कब asking timing,1.0,0,2335,5.61
कब,गोभी,DIFF_MEANING,0.9,when,cauliflower/cabbage,गोभी is a crop name mentioned with planting/harvest context vs कब asking timing question,0.775,0,2335,5.5
कब,काम,DIFF_MEANING,0.9,when,work/task,काम refers to a task 'खेत का काम' vs कब asks about timing of an action,0.867,0,2335,5.4
कब,गाभा,DIFF_MEANING,0.85,when,panicle/booting growth stage (esp. paddy),गाभा used describing crop growth stage 'गाभा अवस्था' vs कब asking a time question,0.875,0,2335,5.04
भिंडी,भिंड,DIFF_MEANING,0.75,okra/lady's finger (vegetable),"Bhind (place name, city in MP)",context of crop/vegetable talk vs mention of a district/location,0.9,4,6,12.89
भिंडी,मिट्टी,DIFF_MEANING,0.9,okra/lady's finger,soil/mud,talk of soil preparation/fertility vs naming a vegetable crop,0.74,2,2301,12.88
भिंडी,ठंडी,DIFF_MEANING,0.9,okra/lady's finger,"cold (adjective, e.g. cold weather/water)",describes temperature vs names a vegetable,0.68,3,80,11.27
भिंडी,गेंदा,DIFF_MEANING,0.85,okra/lady's finger,marigold (flower crop),flower cultivation context vs vegetable cultivation,0.6,2,203,9.46
भिंडी,गंदी,DIFF_MEANING,0.88,okra/lady's finger,dirty (adjective),describes cleanliness/condition vs names a vegetable,0.68,2,13,8.47
भिंडी,मूली,DIFF_MEANING,0.85,okra/lady's finger,radish (root vegetable),"different vegetable crop entirely, check sowing/harvest context",0.5,1,2301,6.62
भिंडी,विधि,DIFF_MEANING,0.85,okra/lady's finger,method/procedure,talk of farming technique/method vs naming a crop,0.9,0,2301,6.28
भिंडी,हल्दी,DIFF_MEANING,0.85,okra/lady's finger,turmeric (spice crop),"different crop, spice vs vegetable context",0.48,1,2301,6.04
भिंडी,बीमारी,DIFF_MEANING,0.88,okra/lady's finger,disease/illness,discussion of plant disease/symptoms vs naming a crop,0.683,0,789,4.92
भिंडी,बंद,DIFF_MEANING,0.8,okra/lady's finger,closed/stopped,describes an action stopping/closing vs naming a vegetable,0.78,0,38,4.44
पीला,पिला,SAME_WORD,0.65,yellow,yellow (short-vowel spelling variant),used in same context describing leaf/crop color turning yellow,1.0,23,31,32.86
पीला,पीले,SAME_WORD,0.95,yellow,yellow (oblique/plural inflection),,0.9,4,2697,17.74
पीला,पिल्लू,DIFF_MEANING,0.75,yellow,grub/larva (pest),"appears with pest/insect damage descriptions, not color terms",0.85,1,99,10.62
पीला,पियर,SAME_MEANING,0.8,yellow,yellow (Bhojpuri/regional dialect term),used by Bhojpuri-speaking farmers instead of standard पीला,0.6,4,41,10.46
पीला,पीलिया,DIFF_MEANING,0.85,yellow,jaundice (disease),"used when talking about human/animal illness, not crop color",0.75,2,2697,10.43
पीला,पीना,DIFF_MEANING,0.9,yellow,to drink,"appears with verbs of consumption like पानी पीना, not color description",0.75,1,7,7.4
पीला,पाला,DIFF_MEANING,0.9,yellow,frost,"used with cold-weather crop damage, not leaf color",0.85,0,1863,6.56
पीला,लाल,DIFF_MEANING,0.9,yellow,red,"different color term, e.g. red fruit/leaf vs yellow",0.475,1,2697,6.42
पीला,हरा,DIFF_MEANING,0.9,yellow,green,"different color term, e.g. green healthy leaf vs yellow diseased leaf",0.5,1,2697,6.33
फूल,फुल,SAME_WORD,0.95,flower,flower (spelling variant),,1.0,151,155,84.93
फूल,फुला,DIFF_MEANING,0.75,flower,swollen/bloated (plant part),"used with disease/swelling symptoms, not with 'khilna/aana' (blooming) context",0.875,3,15,12.5
फूल,ओल,DIFF_MEANING,0.85,flower,elephant foot yam (crop),"appears with sowing/harvesting of tuber crop, not with flowering stage talk",0.533,4,56,9.41
फूल,फूला,SAME_WORD,0.8,flower,"bloomed (past participle of फूलना, from फूल)",used as growth-stage descriptor e.g. 'पौधा फूला है',0.875,1,2289,8.19
फूल,फूलगोभी,DIFF_MEANING,0.85,flower,cauliflower (specific vegetable),"named as a crop/vegetable, not a stage of another crop",0.562,1,2289,7.47
फूल,कुल,DIFF_MEANING,0.85,flower,total/overall (quantity term),"used with numbers/quantities e.g. 'कुल उपज', not with plant parts",0.667,1,20,7.16
फूल,फल्ली,DIFF_MEANING,0.8,flower,pod/legume (e.g. groundnut pod),"discussed in context of pod formation/pest damage, not flowering",0.725,1,5,6.79
फूल,फूट,DIFF_MEANING,0.8,flower,crack/split (or a melon variety),"used for stem/fruit cracking issue, not bloom stage",0.667,1,9,6.63
फूल,पीला,DIFF_MEANING,0.8,flower,"yellow (color, often disease symptom)","describes leaf/plant color turning yellow, unrelated to flowering",0.725,0,2697,5.67
आलू,आलु,SAME_WORD,0.95,potato,potato (spelling variant),,1.0,31,36,40.89
आलू,अलुआ,SAME_MEANING,0.6,potato,potato (regional/dialect term),"used in rural dialects for the same tuber crop, often interchangeable with आलू in local speech",0.875,7,20,18.93
आलू,आम,DIFF_MEANING,0.9,potato,mango,"आम refers to a fruit tree/fruit, context of orchard vs. field crop distinguishes them",0.5,7,4203,15.69
आलू,बालों,DIFF_MEANING,0.9,potato,hair (of head),"बालों relates to human hair, unrelated to farming produce",0.65,8,7081,13.05
आलू,चालू,DIFF_MEANING,0.9,potato,active/running (state),"चालू describes an ongoing process or machine state, not a crop",0.75,4,7081,12.95
आलू,अलुई,SAME_MEANING,0.5,potato,potato-like tuber (regional dialect term),local dialect word sometimes used for potato or a similar tuber crop,0.875,3,5,12.53
आलू,आज,DIFF_MEANING,0.9,potato,today (time reference),"आज is a temporal adverb, unrelated to crop names",0.5,4,290,10.9
आलू,अलुवा,SAME_MEANING,0.55,potato,potato (regional/dialect term),another dialectal variant referring to the same tuber crop,0.7,2,8,9.26
आलू,आग,DIFF_MEANING,0.9,potato,fire,"आग denotes fire or burning, context of danger/concern not crop",0.5,2,6,6.44
आलू,आंवले,DIFF_MEANING,0.85,potato,Indian gooseberry (amla),"आंवले refers to a fruit crop, distinct from the tuber potato",0.567,1,8,6.21
बैगन,बैंगन,SAME_WORD,0.97,eggplant/brinjal,eggplant/brinjal (nukta variant),"same crop, spelling with anusvara vs nukta",0.917,1090,420,213.84
बैगन,बैग,DIFF_MEANING,0.85,eggplant/brinjal,bag (container),talk of carrying/storing items vs planting/harvesting vegetable,0.7,4,7,10.12
बैगन,आएगा,UNRELATED,0.8,eggplant/brinjal,will come (future verb),"verb of arrival vs noun crop name, unlikely ASR confusion",0.56,1,36,6.31
बैगन,बादल,DIFF_MEANING,0.6,eggplant/brinjal,cloud,weather/rain context vs vegetable planting context,0.52,1,8,5.08
बैगन,भगाने,DIFF_MEANING,0.75,eggplant/brinjal,to chase away/drive off (e.g. pests),"used with pest/animal control verbs, not crop naming",0.85,0,2152,5.06
बैगन,बागान,DIFF_MEANING,0.7,eggplant/brinjal,plantation/orchard,"refers to a field/estate type, not a specific vegetable",0.92,0,12,4.68
बैगन,वैक्सीन,DIFF_MEANING,0.8,eggplant/brinjal,vaccine,medical/veterinary context vs vegetable crop,0.733,0,2152,4.08
बैगन,वजन,DIFF_MEANING,0.75,eggplant/brinjal,weight,"used with measurement/kg context, not crop name",0.72,0,2152,4.08
बैगन,आवेदन,DIFF_MEANING,0.75,eggplant/brinjal,application (form/request),bureaucratic/scheme context vs vegetable name,0.75,0,19,3.99
बैगन,भागने,DIFF_MEANING,0.75,eggplant/brinjal,to run away/flee,"used with animals/people fleeing, not vegetable context",0.85,0,2152,3.95
गाय,गायों,SAME_WORD,0.95,cow,cows (oblique/plural),plural/oblique inflection of same noun,0.875,4,2266,12.51
गाय,गाछ,DIFF_MEANING,0.85,cow,tree (regional term),context of planting/orchard vs livestock,0.667,1,66,7.95
गाय,गाई,SAME_WORD,0.6,cow,cow (dialectal variant),"used in same livestock context, dialect spelling",0.6,3,6,7.81
गाय,राय,DIFF_MEANING,0.75,cow,opinion/mustard variety name,"appears with advice or seed/crop talk, not animal care",0.667,1,2266,7.3
गाय,आज,DIFF_MEANING,0.9,cow,today,"time reference in sentence, no animal context",0.533,1,290,7.15
गाय,गौ,SAME_MEANING,0.85,cow,"cow (Sanskritic synonym, e.g. गौ माता)",used interchangeably for cow in respectful/religious context,0.533,2,2266,6.46
गाय,गाड़ी,DIFF_MEANING,0.9,cow,vehicle/cart,"context of transport or machinery, not animal",0.625,1,6,5.96
गाय,गर्म,DIFF_MEANING,0.9,cow,hot,weather or temperature discussion,0.5,1,30,5.57
गाय,कय,DIFF_MEANING,0.8,cow,several/quantity (कई),"used before counting nouns, e.g. कई किसान",1.0,0,13,5.15
गाय,उगाया,DIFF_MEANING,0.9,cow,grown (past tense of to grow),"context of crop cultivation, not livestock",0.8,0,129,5.04
जानकारी,जवाब,DIFF_MEANING,0.75,information,answer/reply,,0.5,1,16,5.18
जानकारी,जवाब,DIFF_MEANING,0.75,information,answer/reply,query context 'answer to my question' vs 'give me information',0.5,1,16,5.18
जानकारी,जानवर,DIFF_MEANING,0.8,information,animal,context of livestock/animal care vs asking for advice,0.812,0,1969,5.03
जानकारी,जनवरी,DIFF_MEANING,0.85,information,January (month),date/sowing-season context vs request for info,0.875,0,48,5.02
जानकारी,सामग्री,DIFF_MEANING,0.7,information,material/ingredients,discussion of inputs/materials vs seeking knowledge,0.762,0,1969,4.73
जानकारी,गाड़ी,DIFF_MEANING,0.8,information,vehicle/cart,talk of transport/tractor vs request for advice,0.5,1,6,4.7
जानकारी,जानकारी दें,SAME_WORD,0.9,information,give information,,0.85,0,1969,4.58
जानकारी,जम गया,DIFF_MEANING,0.75,information,"got frozen/set (e.g. soil, water)",describes physical state change vs asking for info,0.75,0,66,4.42
जानकारी,जंगल,DIFF_MEANING,0.8,information,forest,location/forest reference vs knowledge request,0.775,0,42,4.39
जानकारी,जानवरों,DIFF_MEANING,0.8,information,animals (oblique plural),livestock context vs advice-seeking,0.8,0,1969,3.87
जानकारी,भंगरी,UNRELATED,0.5,information,"unclear/non-standard term, possibly a plant name (bhringraj) or ASR noise","rare/uncommon word, unlikely genuine confusion with 'जानकारी'",0.762,0,1969,3.78
मंजर,मांजर,SAME_WORD,0.9,panicle/flowering stage,panicle/flowering stage (spelling variant),,1.0,86,1896,64.63
मंजर,मोजर,SAME_WORD,0.6,panicle/flowering stage,panicle/flowering stage (dialectal variant),,0.85,15,1896,28.99
मंजर,मंजार,SAME_WORD,0.85,panicle/flowering stage,panicle/flowering stage (letter-swap spelling),,1.0,10,1896,20.53
मंजर,मंदिर,DIFF_MEANING,0.95,panicle/flowering stage,temple,"मंदिर refers to a religious building, unrelated to crop flowering; context of worship/village vs crop stage disambiguates",0.733,18,1896,18.28
मंजर,मजर,SAME_WORD,0.85,panicle/flowering stage,panicle/flowering stage (elided vowel),,0.917,10,1896,17.85
मंजर,मंजरी,SAME_WORD,0.85,panicle/flowering stage,panicle (feminine/oblique inflection),,0.929,5,1896,13.79
मंजर,मांजरा,SAME_WORD,0.8,panicle/flowering stage,panicle/flowering stage (variant form),,0.929,4,1896,12.78
मंजर,मंजरा,SAME_WORD,0.8,panicle/flowering stage,panicle/flowering stage (variant form),,0.929,3,1896,11.87
मंजर,माजर,SAME_WORD,0.8,panicle/flowering stage,panicle/flowering stage (variant spelling),,0.917,2,1896,10.52
मंजर,मन,DIFF_MEANING,0.9,panicle/flowering stage,mind / maund (unit of weight),"मन appears with numbers or weight context (e.g. 'दो मन गेहूं'), not with crop flowering description",0.517,6,1896,8.87
प्रयोग,उपयोग,SAME_MEANING,0.9,use/application,use/usage,"both mean 'use' of a pesticide/method, interchangeable in most farming contexts",0.75,46,1468,43.34
प्रयोग,प्रकोप,DIFF_MEANING,0.9,use/application,outbreak/attack (of pest or disease),"प्रकोप appears with disease/pest names (e.g. 'कीट का प्रकोप'), प्रयोग appears with methods/chemicals ('...का प्रयोग करें')",0.667,7,461,16.64
प्रयोग,उपयोगी,SAME_MEANING,0.6,use/application,useful,"उपयोगी describes something beneficial ('यह दवा उपयोगी है'), while प्रयोग refers to the act of using",0.714,1,63,8.36
प्रयोग,फायदे,DIFF_MEANING,0.85,use/application,benefits/advantages,"फायदे lists advantages ('इसके फायदे'), प्रयोग describes how/when to use something",0.517,1,1914,5.92
प्रयोग,प्रमुख,DIFF_MEANING,0.85,use/application,main/chief/prominent,"प्रमुख modifies a noun as 'main' ('प्रमुख फसल'), unrelated to usage",0.767,0,51,4.41
प्रयोग,पीला रोग,DIFF_MEANING,0.9,use/application,yellowing disease (plant condition),"पीला रोग names a specific crop disease, appears with symptoms/leaves context",0.729,0,40,4.1
